Product ID,Week,Demand,Category,Price
P0005,2023-09-04,3085,Clothing,48.930571428571426
P0005,2023-09-11,3957,Clothing,50.658857142857144
P0005,2023-09-18,4006,Clothing,49.83085714285714
P0005,2023-09-25,3723,Clothing,51.278
P0005,2023-10-02,3141,Clothing,49.744571428571426
P0005,2023-10-09,2570,Clothing,43.56857142857143
P0005,2023-10-16,2277,Clothing,44.550285714285714
P0005,2023-10-23,3565,Clothing,51.238
P0005,2023-10-30,4058,Clothing,50.30514285714286
P0005,2023-11-06,3453,Clothing,51.56857142857143
P0005,2023-11-13,3793,Clothing,49.476
P0005,2023-11-20,4107,Clothing,51.39142857142857
P0005,2023-11-27,4166,Clothing,52.97257142857143
P0005,2023-12-04,3787,Clothing,51.92171428571429
P0005,2023-12-11,4151,Clothing,50.11342857142857
P0005,2023-12-18,3921,Clothing,52.894
P0005,2023-12-25,2707,Clothing,47.36942857142857
P0005,2024-01-01,2747,Clothing,47.38542857142857
P0005,2024-01-08,3624,Clothing,51.37285714285714
P0005,2024-01-15,4352,Clothing,51.33457142857143
P0005,2024-01-22,4077,Clothing,51.53885714285714
P0005,2024-01-29,985,Clothing,52.922000000000004
P0006,2021-12-27,942,Groceries,47.515
P0006,2022-01-03,4126,Groceries,48.07542857142857
P0006,2022-01-10,3914,Groceries,48.966
P0006,2022-01-17,4414,Groceries,47.036
P0006,2022-01-24,3656,Groceries,46.63257142857143
P0006,2022-01-31,4055,Groceries,49.75714285714286
P0006,2022-02-07,4165,Groceries,47.852
P0006,2022-02-14,4532,Groceries,49.35857142857143
P0006,2022-02-21,4180,Groceries,48.201142857142855
P0006,2022-02-28,4567,Groceries,50.161142857142856
P0006,2022-03-07,5167,Groceries,53.832571428571434
P0006,2022-03-14,4630,Groceries,48.459714285714284
P0006,2022-03-21,4726,Groceries,48.53485714285714
P0006,2022-03-28,4253,Groceries,49.436
P0006,2022-04-04,4124,Groceries,47.28885714285714
P0006,2022-04-11,4318,Groceries,48.16885714285714
P0006,2022-04-18,3513,Groceries,46.40428571428572
P0006,2022-04-25,2292,Groceries,43.03371428571429
P0006,2022-05-02,2453,Groceries,39.88514285714286
P0006,2022-05-09,2230,Groceries,41.66028571428571
P0006,2022-05-16,2630,Groceries,41.835142857142856
P0006,2022-05-23,2486,Groceries,42.763714285714286
P0006,2022-05-30,3234,Groceries,45.056285714285714
P0006,2022-06-06,4610,Groceries,49.718857142857146
P0006,2022-06-13,4294,Groceries,48.44085714285715
P0006,2022-06-20,4536,Groceries,48.72514285714286
P0006,2022-06-27,2929,Groceries,45.42314285714286
P0006,2022-07-04,2845,Groceries,41.49914285714286
P0006,2022-07-11,2330,Groceries,42.054857142857145
P0006,2022-07-18,2399,Groceries,41.797428571428576
P0006,2022-07-25,4556,Groceries,50.186571428571426
P0006,2022-08-01,4448,Groceries,45.82371428571428
P0006,2022-08-08,4208,Groceries,47.57685714285714
P0006,2022-08-15,3600,Groceries,48.135714285714286
P0006,2022-08-22,4206,Groceries,49.024571428571434
P0006,2022-08-29,4208,Groceries,49.85771428571429
P0006,2022-09-05,3768,Groceries,46.54257142857143
P0006,2022-09-12,3756,Groceries,47.11228571428572
P0006,2022-09-19,4041,Groceries,47.23057142857143
P0006,2022-09-26,3783,Groceries,48.150571428571425
P0006,2022-10-03,3956,Groceries,48.192571428571426
P0006,2022-10-10,4220,Groceries,46.514857142857146
P0006,2022-10-17,3852,Groceries,47.09057142857143
P0006,2022-10-24,3864,Groceries,46.03342857142857
P0006,2022-10-31,3523,Groceries,47.202571428571424
P0006,2022-11-07,4278,Groceries,49.17885714285714
P0006,2022-11-14,4099,Groceries,48.04628571428571
P0006,2022-11-21,4038,Groceries,46.860571428571426
P0006,2022-11-28,3586,Groceries,47.67257142857143
P0006,2022-12-05,3647,Groceries,46.50885714285714
P0006,2022-12-12,4367,Groceries,48.16257142857143
P0006,2022-12-19,3753,Groceries,47.18828571428571
P0006,2022-12-26,4140,Groceries,49.01828571428571
P0006,2023-01-02,4717,Groceries,50.600857142857144
P0006,2023-01-09,3766,Groceries,49.11942857142857
P0006,2023-01-16,4702,Groceries,48.91142857142857
P0006,2023-01-23,3541,Groceries,47.30085714285714
P0006,2023-01-30,3326,Groceries,46.65142857142857
P0006,2023-02-06,2760,Groceries,43.73714285714286
P0006,2023-02-13,2597,Groceries,42.92742857142857
P0006,2023-02-20,2444,Groceries,41.72942857142857
P0006,2023-02-27,3851,Groceries,47.943714285714286
P0006,2023-03-06,3884,Groceries,47.41657142857142
P0006,2023-03-13,4251,Groceries,46.336285714285715
P0006,2023-03-20,4331,Groceries,49.25485714285715
P0006,2023-03-27,4093,Groceries,48.046
P0006,2023-04-03,4252,Groceries,48.04342857142857
P0006,2023-04-10,3023,Groceries,43.97371428571429
P0006,2023-04-17,2419,Groceries,42.990857142857145
P0006,2023-04-24,2442,Groceries,42.62228571428572
P0006,2023-05-01,2680,Groceries,43.30171428571428
P0006,2023-05-08,2685,Groceries,42.60657142857143
P0006,2023-05-15,4273,Groceries,47.60142857142857
P0006,2023-05-22,3938,Groceries,47.94571428571428
P0006,2023-05-29,3927,Groceries,49.460857142857144
P0006,2023-06-05,4402,Groceries,47.64371428571428
P0006,2023-06-12,4255,Groceries,49.199714285714286
P0006,2023-06-19,4312,Groceries,49.22257142857143
P0006,2023-06-26,3855,Groceries,46.05771428571428
P0006,2023-07-03,4294,Groceries,49.35885714285714
P0006,2023-07-10,3876,Groceries,47.62914285714286
P0006,2023-07-17,4079,Groceries,48.148
P0006,2023-07-24,4785,Groceries,49.581428571428575
P0006,2023-07-31,3947,Groceries,47.900571428571425
P0006,2023-08-07,5051,Groceries,49.34914285714286
P0006,2023-08-14,4747,Groceries,52.09685714285715
P0006,2023-08-21,3777,Groceries,48.05971428571429
P0006,2023-08-28,3959,Groceries,47.88657142857143
P0006,2023-09-04,3945,Groceries,47.558571428571426
P0006,2023-09-11,3481,Groceries,48.077714285714286
P0006,2023-09-18,3459,Groceries,46.18971428571429
P0006,2023-09-25,3969,Groceries,46.42971428571428
P0006,2023-10-02,2885,Groceries,43.978
P0006,2023-10-09,2349,Groceries,40.604
P0006,2023-10-16,2200,Groceries,39.74914285714286
P0006,2023-10-23,3602,Groceries,46.81914285714286
P0006,2023-10-30,3627,Groceries,48.026
P0006,2023-11-06,4105,Groceries,47.01085714285714
P0006,2023-11-13,4180,Groceries,46.97942857142857
P0006,2023-11-20,3880,Groceries,48.734857142857145
P0006,2023-11-27,4395,Groceries,49.168285714285716
P0006,2023-12-04,4607,Groceries,48.376000000000005
P0006,2023-12-11,4122,Groceries,47.66171428571429
P0006,2023-12-18,3850,Groceries,47.38771428571428
P0006,2023-12-25,2593,Groceries,44.806285714285714
P0006,2024-01-01,2664,Groceries,43.06771428571428
P0006,2024-01-08,3374,Groceries,45.28657142857143
P0006,2024-01-15,2760,Groceries,43.74371428571428
P0006,2024-01-22,4491,Groceries,48.193999999999996
P0006,2024-01-29,1119,Groceries,49.47
P0007,2021-12-27,1001,Groceries,34.155
P0007,2022-01-03,4446,Groceries,36.13657142857143
P0007,2022-01-10,4236,Groceries,36.114
P0007,2022-01-17,4360,Groceries,36.47657142857143
P0007,2022-01-24,4067,Groceries,36.845142857142854
P0007,2022-01-31,3931,Groceries,35.73085714285714
P0007,2022-02-07,4687,Groceries,37.43142857142857
P0007,2022-02-14,4320,Groceries,37.10257142857142
P0007,2022-02-21,3761,Groceries,34.48742857142857
P0007,2022-02-28,4858,Groceries,37.72057142857143
P0007,2022-03-07,4652,Groceries,38.08228571428571
P0007,2022-03-14,4076,Groceries,35.94171428571428
P0007,2022-03-21,4589,Groceries,37.43571428571428
P0007,2022-03-28,3883,Groceries,36.03257142857143
P0007,2022-04-04,4689,Groceries,35.15542857142857
P0007,2022-04-11,4203,Groceries,36.952571428571424
P0007,2022-04-18,3740,Groceries,34.90142857142857
P0007,2022-04-25,2548,Groceries,31.044
P0007,2022-05-02,2505,Groceries,31.04857142857143
P0007,2022-05-09,2673,Groceries,30.26457142857143
P0007,2022-05-16,2367,Groceries,31.212285714285716
P0007,2022-05-23,3139,Groceries,33.640571428571434
P0007,2022-05-30,4798,Groceries,37.68971428571429
P0007,2022-06-06,4644,Groceries,38.644285714285715
P0007,2022-06-13,4396,Groceries,38.18714285714285
P0007,2022-06-20,4498,Groceries,35.87428571428571
P0007,2022-06-27,2617,Groceries,30.84714285714286
P0007,2022-07-04,3214,Groceries,32.99028571428572
P0007,2022-07-11,2972,Groceries,34.40428571428572
P0007,2022-07-18,2825,Groceries,32.11914285714286
P0007,2022-07-25,4802,Groceries,37.684000000000005
P0007,2022-08-01,4721,Groceries,39.830285714285715
P0007,2022-08-08,4456,Groceries,39.088
P0007,2022-08-15,5204,Groceries,36.956857142857146
P0007,2022-08-22,4909,Groceries,37.965714285714284
P0007,2022-08-29,4864,Groceries,38.315714285714286
P0007,2022-09-05,3848,Groceries,34.943999999999996
P0007,2022-09-12,4811,Groceries,37.53257142857143
P0007,2022-09-19,3988,Groceries,35.731428571428566
P0007,2022-09-26,3644,Groceries,35.65571428571429
P0007,2022-10-03,3994,Groceries,35.568571428571424
P0007,2022-10-10,4009,Groceries,35.26457142857143
P0007,2022-10-17,3991,Groceries,34.477428571428575
P0007,2022-10-24,4013,Groceries,35.31114285714286
P0007,2022-10-31,3875,Groceries,36.68
P0007,2022-11-07,4037,Groceries,35.681714285714285
P0007,2022-11-14,4138,Groceries,36.329142857142855
P0007,2022-11-21,4869,Groceries,35.44342857142857
P0007,2022-11-28,3964,Groceries,36.05685714285714
P0007,2022-12-05,4664,Groceries,37.62314285714285
P0007,2022-12-12,4724,Groceries,37.154
P0007,2022-12-19,4954,Groceries,36.24885714285714
P0007,2022-12-26,4115,Groceries,37.426
P0007,2023-01-02,4045,Groceries,35.25514285714286
P0007,2023-01-09,4778,Groceries,37.539142857142856
P0007,2023-01-16,4092,Groceries,36.46
P0007,2023-01-23,3939,Groceries,35.91771428571428
P0007,2023-01-30,2785,Groceries,31.775428571428574
P0007,2023-02-06,2284,Groceries,31.689428571428575
P0007,2023-02-13,2663,Groceries,31.47342857142857
P0007,2023-02-20,2595,Groceries,32.39714285714286
P0007,2023-02-27,3845,Groceries,34.022571428571425
P0007,2023-03-06,4733,Groceries,39.191428571428574
P0007,2023-03-13,4570,Groceries,36.975142857142856
P0007,2023-03-20,4448,Groceries,35.54628571428571
P0007,2023-03-27,4357,Groceries,39.02657142857143
P0007,2023-04-03,4237,Groceries,36.037142857142854
P0007,2023-04-10,3240,Groceries,33.84914285714286
P0007,2023-04-17,2722,Groceries,31.454285714285717
P0007,2023-04-24,2431,Groceries,30.746571428571425
P0007,2023-05-01,2913,Groceries,30.732285714285716
P0007,2023-05-08,3137,Groceries,32.212857142857146
P0007,2023-05-15,4350,Groceries,36.42914285714286
P0007,2023-05-22,4199,Groceries,36.92485714285714
P0007,2023-05-29,4453,Groceries,38.114
P0007,2023-06-05,5219,Groceries,38.74885714285714
P0007,2023-06-12,4797,Groceries,39.88171428571428
P0007,2023-06-19,5141,Groceries,39.590857142857146
P0007,2023-06-26,3886,Groceries,35.36942857142857
P0007,2023-07-03,5410,Groceries,38.85
P0007,2023-07-10,4248,Groceries,35.854000000000006
P0007,2023-07-17,4869,Groceries,39.35457142857143
P0007,2023-07-24,5224,Groceries,39.85657142857143
P0007,2023-07-31,4767,Groceries,37.24857142857143
P0007,2023-08-07,5124,Groceries,38.51914285714286
P0007,2023-08-14,4598,Groceries,38.45771428571428
P0007,2023-08-21,5023,Groceries,37.73571428571429
P0007,2023-08-28,4173,Groceries,36.315714285714286
P0007,2023-09-04,4179,Groceries,35.97371428571429
P0007,2023-09-11,4315,Groceries,37.18514285714286
P0007,2023-09-18,4187,Groceries,35.492
P0007,2023-09-25,3922,Groceries,35.199714285714286
P0007,2023-10-02,4071,Groceries,35.580571428571425
P0007,2023-10-09,2312,Groceries,29.909999999999997
P0007,2023-10-16,2465,Groceries,31.745714285714282
P0007,2023-10-23,3737,Groceries,35.64857142857143
P0007,2023-10-30,4211,Groceries,36.10771428571429
P0007,2023-11-06,4963,Groceries,39.329142857142855
P0007,2023-11-13,4652,Groceries,37.751714285714286
P0007,2023-11-20,4377,Groceries,34.276857142857146
P0007,2023-11-27,3894,Groceries,35.47371428571429
P0007,2023-12-04,4177,Groceries,35.082857142857144
P0007,2023-12-11,3759,Groceries,33.89342857142857
P0007,2023-12-18,4509,Groceries,36.609428571428566
P0007,2023-12-25,2459,Groceries,31.710285714285718
P0007,2024-01-01,2340,Groceries,30.57
P0007,2024-01-08,3890,Groceries,36.10857142857143
P0007,2024-01-15,3470,Groceries,33.17028571428572
P0007,2024-01-22,3466,Groceries,33.054
P0007,2024-01-29,1150,Groceries,36.926
P0008,2021-12-27,985,Furniture,69.248
P0008,2022-01-03,3959,Furniture,68.73628571428571
P0008,2022-01-10,3708,Furniture,66.10285714285715
P0008,2022-01-17,3938,Furniture,66.49542857142858
P0008,2022-01-24,3628,Furniture,69.394
P0008,2022-01-31,3792,Furniture,66.26885714285714
P0008,2022-02-07,3777,Furniture,67.67371428571428
P0008,2022-02-14,3885,Furniture,68.03028571428571
P0008,2022-02-21,3989,Furniture,68.902
P0008,2022-02-28,3796,Furniture,71.50200000000001
P0008,2022-03-07,3881,Furniture,67.40228571428571
P0008,2022-03-14,4002,Furniture,66.45114285714286
P0008,2022-03-21,3594,Furniture,68.43714285714286
P0008,2022-03-28,3448,Furniture,69.29285714285714
P0008,2022-04-04,3538,Furniture,64.19657142857143
P0008,2022-04-11,3813,Furniture,67.93114285714286
P0008,2022-04-18,4368,Furniture,70.37885714285714
P0008,2022-04-25,2722,Furniture,61.646
P0008,2022-05-02,2431,Furniture,61.64628571428571
P0008,2022-05-09,2848,Furniture,61.01342857142856
P0008,2022-05-16,2546,Furniture,62.39142857142857
P0008,2022-05-23,3476,Furniture,64.326
P0008,2022-05-30,4219,Furniture,67.47771428571428
P0008,2022-06-06,3804,Furniture,67.24285714285715
P0008,2022-06-13,3573,Furniture,68.75885714285714
P0008,2022-06-20,4340,Furniture,69.42485714285714
P0008,2022-06-27,3075,Furniture,63.46142857142858
P0008,2022-07-04,2642,Furniture,62.56657142857143
P0008,2022-07-11,2409,Furniture,61.234
P0008,2022-07-18,2934,Furniture,60.41914285714286
P0008,2022-07-25,3983,Furniture,67.174
P0008,2022-08-01,4435,Furniture,70.71028571428572
P0008,2022-08-08,3741,Furniture,66.62285714285714
P0008,2022-08-15,3847,Furniture,69.22657142857142
P0008,2022-08-22,4337,Furniture,68.47828571428572
P0008,2022-08-29,3721,Furniture,69.89028571428571
P0008,2022-09-05,3421,Furniture,67.19828571428572
P0008,2022-09-12,4063,Furniture,67.64542857142858
P0008,2022-09-19,3756,Furniture,66.97542857142857
P0008,2022-09-26,3530,Furniture,65.74714285714286
P0008,2022-10-03,3616,Furniture,66.28114285714287
P0008,2022-10-10,3664,Furniture,65.27971428571429
P0008,2022-10-17,3761,Furniture,68.28571428571429
P0008,2022-10-24,3432,Furniture,67.48742857142857
P0008,2022-10-31,3633,Furniture,66.59828571428572
P0008,2022-11-07,3883,Furniture,67.6377142857143
P0008,2022-11-14,3415,Furniture,68.06342857142856
P0008,2022-11-21,3580,Furniture,68.226
P0008,2022-11-28,3572,Furniture,65.49428571428572
P0008,2022-12-05,4261,Furniture,68.39028571428571
P0008,2022-12-12,4136,Furniture,73.34085714285713
P0008,2022-12-19,3554,Furniture,66.57942857142858
P0008,2022-12-26,3777,Furniture,70.35742857142857
P0008,2023-01-02,4053,Furniture,66.34514285714286
P0008,2023-01-09,4317,Furniture,71.23371428571429
P0008,2023-01-16,3631,Furniture,68.35028571428572
P0008,2023-01-23,3362,Furniture,68.97428571428571
P0008,2023-01-30,2599,Furniture,60.22371428571429
P0008,2023-02-06,2391,Furniture,61.976571428571425
P0008,2023-02-13,2437,Furniture,64.86399999999999
P0008,2023-02-20,3017,Furniture,63.755428571428574
P0008,2023-02-27,4009,Furniture,63.834285714285706
P0008,2023-03-06,3318,Furniture,66.06428571428572
P0008,2023-03-13,3864,Furniture,68.36971428571428
P0008,2023-03-20,3745,Furniture,65.50571428571428
P0008,2023-03-27,3815,Furniture,70.10771428571428
P0008,2023-04-03,4278,Furniture,69.93028571428572
P0008,2023-04-10,3509,Furniture,70.57685714285715
P0008,2023-04-17,2861,Furniture,63.01257142857143
P0008,2023-04-24,2411,Furniture,61.405142857142856
P0008,2023-05-01,2365,Furniture,61.391999999999996
P0008,2023-05-08,3009,Furniture,61.895428571428575
P0008,2023-05-15,4038,Furniture,65.56342857142857
P0008,2023-05-22,3413,Furniture,65.92028571428571
P0008,2023-05-29,3885,Furniture,70.58628571428571
P0008,2023-06-05,4370,Furniture,69.56914285714286
P0008,2023-06-12,3853,Furniture,68.95142857142858
P0008,2023-06-19,4557,Furniture,68.94314285714286
P0008,2023-06-26,5564,Furniture,78.79085714285713
P0008,2023-07-03,5363,Furniture,71.96714285714286
P0008,2023-07-10,4033,Furniture,69.98314285714285
P0008,2023-07-17,3861,Furniture,69.816
P0008,2023-07-24,4416,Furniture,72.72942857142857
P0008,2023-07-31,3959,Furniture,69.29542857142857
P0008,2023-08-07,4858,Furniture,70.97457142857144
P0008,2023-08-14,3474,Furniture,66.20057142857142
P0008,2023-08-21,4216,Furniture,70.26971428571429
P0008,2023-08-28,3996,Furniture,68.43485714285715
P0008,2023-09-04,3885,Furniture,67.21371428571429
P0008,2023-09-11,3412,Furniture,67.23885714285714
P0008,2023-09-18,3945,Furniture,67.22114285714285
P0008,2023-09-25,3680,Furniture,65.20714285714286
P0008,2023-10-02,3445,Furniture,64.16
P0008,2023-10-09,2357,Furniture,59.25714285714286
P0008,2023-10-16,2774,Furniture,60.669714285714285
P0008,2023-10-23,3401,Furniture,66.60714285714286
P0008,2023-10-30,3735,Furniture,69.24114285714286
P0008,2023-11-06,3711,Furniture,65.92657142857142
P0008,2023-11-13,3646,Furniture,65.64857142857143
P0008,2023-11-20,3263,Furniture,66.95542857142857
P0008,2023-11-27,3572,Furniture,69.32657142857143
P0008,2023-12-04,3799,Furniture,68.52542857142856
P0008,2023-12-11,4049,Furniture,67.24114285714286
P0008,2023-12-18,4247,Furniture,71.702
P0008,2023-12-25,3007,Furniture,64.262
P0008,2024-01-01,2700,Furniture,61.713428571428565
P0008,2024-01-08,3744,Furniture,68.87457142857143
P0008,2024-01-15,4009,Furniture,69.99571428571429
P0008,2024-01-22,4021,Furniture,68.21342857142857
P0008,2024-01-29,1051,Furniture,71.186
P0009,2021-12-27,1227,Clothing,86.433
P0009,2022-01-03,4871,Clothing,87.20171428571429
P0009,2022-01-10,4789,Clothing,85.32685714285715
P0009,2022-01-17,3846,Clothing,79.51628571428571
P0009,2022-01-24,2963,Clothing,76.89628571428571
P0009,2022-01-31,4904,Clothing,86.88685714285714
P0009,2022-02-07,4179,Clothing,87.71542857142857
P0009,2022-02-14,4712,Clothing,85.33085714285714
P0009,2022-02-21,4301,Clothing,85.03285714285714
P0009,2022-02-28,4158,Clothing,84.078
P0009,2022-03-07,4310,Clothing,81.31914285714286
P0009,2022-03-14,4227,Clothing,85.8157142857143
P0009,2022-03-21,4550,Clothing,82.60971428571429
P0009,2022-03-28,3381,Clothing,79.65314285714287
P0009,2022-04-04,3737,Clothing,82.09428571428572
P0009,2022-04-11,4263,Clothing,84.3757142857143
P0009,2022-04-18,3672,Clothing,81.17914285714285
P0009,2022-04-25,3295,Clothing,75.65114285714286
P0009,2022-05-02,3126,Clothing,78.51285714285714
P0009,2022-05-09,3059,Clothing,75.97571428571429
P0009,2022-05-16,3331,Clothing,76.764
P0009,2022-05-23,4334,Clothing,79.64685714285714
P0009,2022-05-30,4218,Clothing,86.51857142857143
P0009,2022-06-06,4034,Clothing,84.16085714285714
P0009,2022-06-13,4592,Clothing,81.71542857142857
P0009,2022-06-20,4710,Clothing,83.72314285714286
P0009,2022-06-27,4051,Clothing,83.83685714285714
P0009,2022-07-04,3906,Clothing,80.58314285714285
P0009,2022-07-11,2922,Clothing,78.96971428571429
P0009,2022-07-18,4314,Clothing,82.50685714285714
P0009,2022-07-25,5433,Clothing,92.11571428571429
P0009,2022-08-01,4051,Clothing,85.42114285714285
P0009,2022-08-08,5209,Clothing,85.20914285714287
P0009,2022-08-15,4452,Clothing,88.168
P0009,2022-08-22,5199,Clothing,87.27285714285715
P0009,2022-08-29,4320,Clothing,81.62057142857144
P0009,2022-09-05,4273,Clothing,83.25114285714285
P0009,2022-09-12,4429,Clothing,81.75142857142858
P0009,2022-09-19,3731,Clothing,85.02771428571428
P0009,2022-09-26,3415,Clothing,80.36714285714285
P0009,2022-10-03,4323,Clothing,81.74828571428571
P0009,2022-10-10,4496,Clothing,83.95828571428571
P0009,2022-10-17,3347,Clothing,78.86257142857143
P0009,2022-10-24,3940,Clothing,81.31400000000001
P0009,2022-10-31,4198,Clothing,80.99228571428571
P0009,2022-11-07,4201,Clothing,81.6782857142857
P0009,2022-11-14,4107,Clothing,84.01228571428571
P0009,2022-11-21,4140,Clothing,84.66171428571428
P0009,2022-11-28,3899,Clothing,84.8757142857143
P0009,2022-12-05,4436,Clothing,86.74600000000001
P0009,2022-12-12,4241,Clothing,82.37485714285714
P0009,2022-12-19,4880,Clothing,85.27285714285713
P0009,2022-12-26,4211,Clothing,88.884
P0009,2023-01-02,4310,Clothing,87.00228571428572
P0009,2023-01-09,4183,Clothing,84.25028571428572
P0009,2023-01-16,5133,Clothing,86.92514285714286
P0009,2023-01-23,4143,Clothing,82.02057142857143
P0009,2023-01-30,3867,Clothing,85.11085714285714
P0009,2023-02-06,3469,Clothing,79.85314285714286
P0009,2023-02-13,3633,Clothing,80.584
P0009,2023-02-20,3485,Clothing,79.18028571428572
P0009,2023-02-27,3949,Clothing,80.52771428571428
P0009,2023-03-06,4054,Clothing,83.89028571428571
P0009,2023-03-13,4667,Clothing,81.61914285714286
P0009,2023-03-20,4315,Clothing,84.10571428571428
P0009,2023-03-27,3857,Clothing,84.17542857142857
P0009,2023-04-03,4687,Clothing,79.98514285714286
P0009,2023-04-10,3005,Clothing,76.804
P0009,2023-04-17,3279,Clothing,75.93857142857142
P0009,2023-04-24,3016,Clothing,78.24428571428572
P0009,2023-05-01,3233,Clothing,76.97657142857142
P0009,2023-05-08,3433,Clothing,75.744
P0009,2023-05-15,4133,Clothing,84.86371428571428
P0009,2023-05-22,4596,Clothing,84.79485714285715
P0009,2023-05-29,4082,Clothing,84.10857142857144
P0009,2023-06-05,5275,Clothing,89.12628571428571
P0009,2023-06-12,4609,Clothing,90.77085714285714
P0009,2023-06-19,3690,Clothing,77.96714285714286
P0009,2023-06-26,4142,Clothing,79.53628571428571
P0009,2023-07-03,5061,Clothing,86.56542857142857
P0009,2023-07-10,4463,Clothing,87.32114285714285
P0009,2023-07-17,4564,Clothing,87.77885714285713
P0009,2023-07-24,4455,Clothing,84.29685714285714
P0009,2023-07-31,4440,Clothing,83.90857142857143
P0009,2023-08-07,4529,Clothing,88.078
P0009,2023-08-14,4894,Clothing,86.43285714285715
P0009,2023-08-21,4514,Clothing,83.96514285714287
P0009,2023-08-28,4027,Clothing,83.46914285714286
P0009,2023-09-04,4210,Clothing,85.25342857142857
P0009,2023-09-11,4713,Clothing,82.55542857142858
P0009,2023-09-18,3873,Clothing,81.78114285714287
P0009,2023-09-25,3531,Clothing,81.88057142857143
P0009,2023-10-02,3794,Clothing,79.9
P0009,2023-10-09,2830,Clothing,76.89114285714285
P0009,2023-10-16,3233,Clothing,77.19371428571428
P0009,2023-10-23,4872,Clothing,84.51857142857143
P0009,2023-10-30,4057,Clothing,80.16742857142857
P0009,2023-11-06,3837,Clothing,82.69571428571429
P0009,2023-11-13,4074,Clothing,80.11714285714285
P0009,2023-11-20,4008,Clothing,82.37457142857143
P0009,2023-11-27,4469,Clothing,83.79028571428572
P0009,2023-12-04,5601,Clothing,94.93628571428572
P0009,2023-12-11,5228,Clothing,88.32
P0009,2023-12-18,4427,Clothing,86.20428571428572
P0009,2023-12-25,3539,Clothing,79.916
P0009,2024-01-01,3403,Clothing,79.26457142857143
P0009,2024-01-08,4177,Clothing,84.13114285714286
P0009,2024-01-15,4535,Clothing,83.11114285714285
P0009,2024-01-22,4779,Clothing,87.96028571428572
P0009,2024-01-29,1029,Clothing,83.473
P0010,2021-12-27,1395,Groceries,72.703
P0010,2022-01-03,4213,Groceries,69.564
P0010,2022-01-10,3978,Groceries,67.86257142857143
P0010,2022-01-17,4373,Groceries,67.38000000000001
P0010,2022-01-24,3502,Groceries,66.08714285714287
P0010,2022-01-31,4153,Groceries,69.78314285714285
P0010,2022-02-07,4111,Groceries,68.53685714285714
P0010,2022-02-14,4009,Groceries,67.28485714285713
P0010,2022-02-21,2919,Groceries,60.310857142857145
P0010,2022-02-28,3909,Groceries,65.01742857142858
P0010,2022-03-07,3652,Groceries,68.86514285714286
P0010,2022-03-14,4359,Groceries,68.31828571428571
P0010,2022-03-21,5413,Groceries,74.03514285714286
P0010,2022-03-28,4572,Groceries,72.73542857142857
P0010,2022-04-04,3824,Groceries,67.99942857142857
P0010,2022-04-11,4711,Groceries,67.98742857142857
P0010,2022-04-18,3659,Groceries,66.70457142857143
P0010,2022-04-25,2548,Groceries,59.116
P0010,2022-05-02,2786,Groceries,58.95657142857143
P0010,2022-05-09,2351,Groceries,57.93
P0010,2022-05-16,2622,Groceries,57.86942857142857
P0010,2022-05-23,3357,Groceries,65.37657142857142
P0010,2022-05-30,2913,Groceries,62.286571428571435
P0010,2022-06-06,4226,Groceries,68.12828571428572
P0010,2022-06-13,4633,Groceries,67.6497142857143
P0010,2022-06-20,4612,Groceries,69.34828571428572
P0010,2022-06-27,3171,Groceries,62.79714285714286
P0010,2022-07-04,2979,Groceries,59.783142857142856
P0010,2022-07-11,2939,Groceries,60.19200000000001
P0010,2022-07-18,2956,Groceries,59.31628571428572
P0010,2022-07-25,4623,Groceries,70.8497142857143
P0010,2022-08-01,4934,Groceries,70.09857142857142
P0010,2022-08-08,4476,Groceries,69.61314285714286
P0010,2022-08-15,4443,Groceries,71.548
P0010,2022-08-22,4402,Groceries,69.02314285714286
P0010,2022-08-29,4210,Groceries,68.82914285714286
P0010,2022-09-05,4543,Groceries,65.472
P0010,2022-09-12,3903,Groceries,69.65771428571429
P0010,2022-09-19,3976,Groceries,69.00885714285714
P0010,2022-09-26,4050,Groceries,70.17942857142857
P0010,2022-10-03,4332,Groceries,65.69342857142857
P0010,2022-10-10,3739,Groceries,65.44514285714286
P0010,2022-10-17,4054,Groceries,66.076
P0010,2022-10-24,3396,Groceries,66.35857142857144
P0010,2022-10-31,3792,Groceries,65.666
P0010,2022-11-07,4343,Groceries,67.55342857142857
P0010,2022-11-14,4010,Groceries,63.994571428571426
P0010,2022-11-21,3705,Groceries,69.53914285714285
P0010,2022-11-28,4155,Groceries,68.36942857142857
P0010,2022-12-05,3983,Groceries,67.18828571428571
P0010,2022-12-12,4364,Groceries,68.662
P0010,2022-12-19,4148,Groceries,68.398
P0010,2022-12-26,4126,Groceries,69.49857142857142
P0010,2023-01-02,4367,Groceries,68.16371428571429
P0010,2023-01-09,3931,Groceries,67.04228571428571
P0010,2023-01-16,3880,Groceries,67.578
P0010,2023-01-23,4146,Groceries,66.28771428571429
P0010,2023-01-30,2274,Groceries,57.98
P0010,2023-02-06,2594,Groceries,58.44228571428572
P0010,2023-02-13,2585,Groceries,57.038
P0010,2023-02-20,2663,Groceries,57.86628571428571
P0010,2023-02-27,3527,Groceries,66.59342857142857
P0010,2023-03-06,4032,Groceries,65.00200000000001
P0010,2023-03-13,3991,Groceries,68.24914285714286
P0010,2023-03-20,4407,Groceries,69.68542857142857
P0010,2023-03-27,3867,Groceries,68.30342857142857
